Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Liechtenstein,Gross capital formation,"32,581,887","38,190,540","44,519,714","58,269,562","67,946,077","63,461,638","63,341,764","70,562,446","106,328,187","134,635,177","163,015,743","144,489,038","135,955,064","133,648,650","136,329,487","143,407,798","210,084,510","287,395,319","333,084,144","337,284,060","432,717,609","412,293,519","395,222,616","381,357,171","468,665,695","581,993,624","573,624,168","521,491,128","584,244,649","597,068,863","578,155,734","578,699,516","575,825,137","637,135,109","726,591,297","799,856,628","907,263,625","1,037,366,602","1,121,081,123","869,876,746","1,028,441,357","1,283,636,027"
Liechtenstein,Gross fixed capital formation (including Acquisitions less disposals of valuables),"28,191,362","34,875,513","42,154,967","55,415,550","60,770,040","67,257,215","63,780,631","71,549,650","106,391,325","124,775,431","144,527,304","140,230,939","135,945,684","139,647,064","132,792,069","140,794,752","211,853,930","289,490,280","337,230,979","331,315,477","413,617,422","413,021,442","409,528,105","393,580,301","464,177,149","574,583,117","564,566,312","503,320,379","563,798,224","612,115,802","576,927,933","554,611,004","582,794,487","641,021,002","729,990,725","784,368,239","860,019,452","999,183,839","1,080,652,965","898,010,622","1,032,345,622","1,262,013,147"
Liechtenstein,Changes in inventories,"4,390,525","3,315,026","2,364,747","2,854,012","7,176,036","-3,795,578","-438,867","-987,203","-63,138","9,859,746","18,488,439","4,258,099","9,380","-5,998,414","3,537,418","2,613,046","-1,769,419","-2,094,960","-4,146,835","5,968,584","19,100,187","-727,923","-14,305,489","-12,223,130","4,488,545","7,410,507","9,057,856","18,170,750","20,446,426","-15,046,939","1,227,802","24,088,511","-6,969,351","-3,885,892","-3,399,428","15,488,389","47,244,172","38,182,763","40,428,157","-28,133,876","-3,904,266","21,622,880"
Liechtenstein,Exports of goods and services,"28,333,293","31,332,351","36,747,324","49,247,771","60,562,435","74,280,341","87,864,672","106,767,860","147,132,324","170,600,994","188,523,874","184,826,715","182,311,435","182,685,495","183,678,025","200,617,376","280,718,451","370,978,017","417,893,551","419,776,946","507,072,860","513,853,408","576,294,641","598,962,628","691,930,963","855,246,601","897,297,040","900,472,503","984,133,361","1,098,460,496","1,128,419,248","1,112,649,935","1,163,423,592","1,317,723,335","1,556,041,616","1,740,698,221","2,032,884,554","2,501,579,819","2,757,614,355","2,271,037,414","2,665,431,105","3,166,981,095"
Liechtenstein,Imports of goods and services,"29,325,217","32,355,402","37,215,888","50,194,798","63,157,217","66,451,930","77,958,263","97,668,733","134,714,304","170,314,520","203,323,886","187,355,103","174,929,580","178,823,680","181,031,805","194,917,260","268,034,818","356,399,569","405,458,388","415,864,483","496,774,421","492,577,840","523,287,186","517,321,182","605,014,436","754,891,761","795,313,670","794,526,776","882,741,079","971,207,800","1,003,414,864","997,374,758","996,770,591","1,119,841,266","1,321,955,111","1,497,636,702","1,712,100,864","2,045,031,671","2,193,862,138","1,773,001,646","2,087,292,040","2,501,044,182"
Liechtenstein,Gross Domestic Product (GDP),"90,099,361","104,889,798","124,940,285","165,928,854","193,980,462","246,389,070","272,489,354","303,493,105","436,912,093","503,173,087","534,699,257","511,647,837","522,096,761","524,023,708","502,620,921","529,073,612","779,357,947","1,052,849,231","1,161,757,671","1,119,983,791","1,421,508,901","1,484,160,640","1,631,176,617","1,673,085,623","1,948,128,896","2,428,524,750","2,504,013,004","2,298,390,584","2,479,698,579","2,664,105,901","2,483,890,594","2,491,800,559","2,688,617,885","3,070,803,431","3,454,374,261","3,658,356,378","4,000,101,023","4,601,430,536","5,081,479,840","4,508,971,595","5,154,828,744","6,185,216,943"
Liechtenstein,"Agriculture, hunting, forestry, fishing (ISIC A-B)","2,669,284","3,107,974","3,701,985","4,914,333","5,750,633","7,299,913","8,059,777","9,022,953","12,921,265","14,808,624","16,140,401","14,891,365","15,140,453","15,323,973","15,502,185","15,173,657","21,526,500","29,035,157","32,100,340","30,732,906","36,567,737","34,813,917","35,286,869","33,094,094","35,834,124","41,929,974","38,533,504","34,766,612","36,774,656","35,810,407","34,135,451","29,789,109","30,690,597","32,085,398","39,039,675","37,355,231","38,884,590","44,272,466","51,730,451","40,252,510","43,065,469","50,353,064"
Liechtenstein,"Mining, Manufacturing, Utilities (ISIC C-E)","24,377,733","28,383,621","33,812,324","44,877,598","52,514,748","66,697,246","73,563,380","82,397,937","118,241,516","134,736,801","147,622,850","137,132,628","135,327,039","133,797,673","125,068,316","132,724,501","196,568,875","265,021,781","281,361,428","263,292,760","335,220,497","349,706,348","381,145,645","389,924,911","468,242,826","580,743,840","582,908,241","539,788,459","568,725,112","592,157,883","544,359,614","577,807,489","594,946,546","647,192,431","734,184,877","793,343,909","884,581,894","1,033,239,730","1,179,733,499","965,188,684","1,117,624,842","1,335,662,701"
Liechtenstein,Manufacturing (ISIC D),"20,985,675","24,434,602","29,107,933","38,631,774","45,210,813","57,417,045","63,315,882","70,960,185","101,769,720","115,901,355","127,343,336","117,822,583","116,202,035","114,829,167","107,386,221","113,565,107","168,937,683","228,269,723","241,762,543","228,198,126","292,710,675","302,969,049","327,089,441","331,544,685","392,933,420","480,025,229","486,343,884","452,196,558","479,173,991","497,584,004","459,554,848","489,604,423","516,349,836","566,744,072","648,414,423","704,053,701","785,865,382","921,807,508","1,054,266,559","851,888,980","994,976,607","1,192,395,617"
Liechtenstein,Construction (ISIC F),"6,957,678","8,099,518","9,648,614","12,813,314","14,977,308","19,032,393","21,038,774","23,422,498","33,795,130","38,795,772","41,213,026","39,842,656","39,866,480","39,856,944","39,026,608","41,670,801","61,797,781","85,326,390","97,603,167","97,615,717","119,331,281","119,886,653","121,611,830","117,120,970","139,118,330","164,951,340","154,102,056","125,802,365","134,480,145","140,624,222","133,415,321","139,034,011","150,561,776","168,619,626","189,479,444","204,490,700","215,719,882","240,976,609","273,218,571","246,663,712","293,066,974","363,183,592"
Liechtenstein,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","19,370,245","22,549,568","26,860,775","35,673,119","41,700,157","52,974,967","58,583,871","65,224,412","93,983,566","108,164,245","114,780,863","110,361,517","112,005,853","112,331,547","108,113,071","113,629,828","165,077,870","222,496,481","245,503,131","234,208,411","300,558,955","298,108,357","324,436,009","315,304,969","361,089,414","459,681,768","464,860,775","437,574,931","473,995,998","506,333,494","487,192,046","505,356,587","523,927,765","577,057,745","665,519,743","714,252,624","781,670,687","903,015,916","1,030,770,147","876,673,498","1,045,823,739","1,243,459,894"
Liechtenstein,"Transport, storage and communication (ISIC I)","7,465,912","8,691,342","10,353,016","13,749,515","16,072,703","20,418,236","22,579,702","25,140,628","36,223,332","41,687,103","44,249,963","42,527,114","43,162,150","43,343,233","41,604,539","43,792,223","63,940,811","84,938,821","95,035,442","92,090,919","109,784,822","120,259,952","133,607,385","133,374,813","149,970,335","188,350,139","198,146,191","167,571,323","187,413,189","181,275,187","172,546,509","175,280,705","209,578,167","234,815,456","277,974,119","300,527,055","321,226,120","363,847,615","424,167,924","358,076,150","426,296,076","508,809,737"
Liechtenstein,Other Activities (ISIC J-P),"31,325,775","36,464,397","43,430,238","57,708,094","67,415,657","85,619,544","94,915,910","105,248,119","151,771,960","176,525,357","182,960,584","178,632,102","188,573,223","191,394,639","184,838,687","194,218,511","288,336,717","390,183,472","436,779,385","427,811,873","552,591,361","595,299,593","673,060,379","722,004,487","838,130,183","1,052,517,452","1,116,517,608","1,046,210,652","1,152,939,778","1,228,874,580","1,190,816,179","1,189,324,155","1,242,302,950","1,430,042,900","1,622,322,208","1,732,224,709","1,888,735,935","2,194,273,876","2,438,638,094","2,191,212,666","2,467,049,858","2,984,826,324"
Liechtenstein,Total Value Added,"92,166,626","107,296,420","127,806,952","169,735,972","198,431,206","252,042,298","278,741,415","310,456,547","446,936,771","514,717,902","546,967,687","523,387,382","534,075,197","536,048,010","514,153,405","541,209,521","797,248,555","1,077,002,102","1,188,382,891","1,145,752,586","1,454,054,653","1,518,074,820","1,669,148,117","1,710,824,246","1,992,385,213","2,488,174,512","2,555,068,376","2,351,714,343","2,554,328,877","2,685,075,774","2,562,465,120","2,616,592,054","2,752,007,802","3,089,813,556","3,528,520,066","3,782,194,227","4,130,819,108","4,779,626,211","5,398,258,686","4,678,067,220","5,392,926,959","6,486,295,313"
Lithuania,Final consumption expenditure,,,,,,,,,,,,,,,,,,,,,"7,812,697,147","6,633,124,588","6,446,310,598","6,065,280,063","5,569,249,498","5,923,465,185","7,433,430,003","8,668,410,120","9,802,248,838","9,737,477,849","10,097,245,867","10,601,053,605","12,158,037,726","15,788,449,477","19,211,014,049","21,786,761,103","25,438,718,143","32,256,713,384","40,248,069,323","33,464,366,554","30,801,805,346","35,288,427,310"
Lithuania,Household consumption expenditure (including Non-profit institutions serving households),,,,,,,,,,,,,,,,,,,,,"5,593,585,684","5,408,692,800","5,255,710,936","4,853,199,473","4,157,605,368","4,275,195,617","5,379,304,407","6,207,373,278","6,876,388,838","7,128,630,160","7,497,396,963","7,998,312,796","9,199,280,915","12,098,933,071","14,849,216,217","16,932,263,032","19,652,809,019","25,267,770,300","31,125,267,121","25,360,529,247","23,329,657,501","27,165,248,478"
Lithuania,General government final consumption expenditure,,,,,,,,,,,,,,,,,,,,,"2,219,111,536","1,224,431,788","1,190,599,663","1,212,080,591","1,411,644,131","1,648,269,568","2,054,125,596","2,461,036,843","2,925,860,000","2,608,847,689","2,599,848,903","2,602,740,809","2,958,756,811","3,689,516,406","4,361,797,832","4,854,498,071","5,785,909,124","6,988,943,083","9,122,802,202","8,103,837,308","7,472,147,845","8,123,178,832"
Lithuania,Gross capital formation,,,,,,,,,,,,,,,,,,,,,"3,409,477,113","2,483,757,139","1,296,119,591","1,351,668,612","1,196,347,749","1,524,122,392","1,765,674,323","2,485,333,115","2,731,547,999","2,336,919,097","2,126,662,025","2,295,610,997","2,895,886,994","4,006,111,881","5,052,217,098","6,160,238,853","7,859,897,834","12,279,694,398","12,845,426,641","4,235,041,800","6,497,241,847","8,779,621,136"
Lithuania,Gross fixed capital formation (including Acquisitions less disposals of valuables),,,,,,,,,,,,,,,,,,,,,"2,714,558,502","2,157,195,064","1,781,478,494","1,531,618,221","1,411,206,257","1,364,770,590","1,726,365,963","2,263,711,694","2,684,062,089","2,407,290,707","2,171,107,813","2,480,807,119","2,900,032,111","3,964,075,721","5,085,702,244","5,987,292,139","7,663,149,659","11,095,761,473","12,067,565,521","6,375,595,604","6,000,990,664","7,647,444,682"
Lithuania,Changes in inventories,,,,,,,,,,,,,,,,,,,,,"694,918,611","326,562,075","-485,358,903","-179,949,609","-214,858,508","159,351,803","39,308,360","221,621,420","47,485,911","-70,371,609","-44,445,788","-185,196,122","-4,145,118","42,036,161","-33,485,146","172,946,714","196,748,175","1,183,932,925","777,861,120","-2,140,553,804","496,251,183","1,132,176,454"
Lithuania,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,"5,125,852,376","2,852,712,715","1,810,719,730","5,479,223,613","3,386,067,498","3,194,262,665","4,219,731,957","5,227,717,978","5,078,923,118","4,243,248,579","5,119,468,928","6,056,678,454","7,467,517,768","9,524,931,438","11,747,869,105","14,965,266,228","17,796,089,647","21,171,469,240","28,320,226,128","20,090,282,739","24,859,602,635","33,271,131,756"
Lithuania,Imports of goods and services,,,,,,,,,,,,,,,,,,,,,"5,977,709,498","2,027,219,409","1,547,180,802","6,005,087,022","3,758,777,660","3,910,735,772","4,992,248,274","6,252,743,700","6,358,664,506","5,346,285,662","5,842,746,294","6,733,468,930","8,283,846,643","10,621,379,754","13,354,997,406","16,812,305,308","20,854,754,878","26,389,292,962","33,931,082,380","20,740,106,145","25,584,959,586","34,467,090,806"
Lithuania,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,"10,360,520,147","10,118,801,393","8,156,933,076","6,983,262,195","6,433,086,310","6,731,114,470","8,426,588,010","10,128,717,512","11,254,055,449","10,971,359,863","11,500,630,526","12,219,874,126","14,237,595,845","18,698,113,043","22,656,102,846","26,099,960,876","30,239,950,746","39,318,584,060","47,482,640,137","37,049,584,949","36,573,690,242","42,872,089,396"
Lithuania,"Agriculture, hunting, forestry, fishing (ISIC A-B)",,,,,,,,,,,,,,,,,,,,,"2,610,182,545","1,480,611,384","1,003,745,490","914,631,264","612,759,100","661,852,500","917,265,000","953,383,500","861,203,500","700,316,000","643,647,473","596,264,735","680,601,579","830,336,088","943,281,923","1,125,199,170","1,156,335,457","1,365,150,100","1,554,974,280","933,193,999","1,080,195,677","1,350,286,163"
Lithuania,"Mining, Manufacturing, Utilities (ISIC C-E)",,,,,,,,,,,,,,,,,,,,,"2,006,300,299","3,996,942,331","2,663,741,183","2,157,133,266","1,517,628,443","1,462,818,750","1,759,823,250","2,057,292,750","2,241,610,500","2,149,597,250","2,417,180,518","2,668,636,318","2,941,184,389","4,049,050,053","5,185,983,848","5,890,660,581","6,472,666,702","7,720,686,297","9,110,450,028","7,138,829,323","7,729,048,600","9,531,419,532"
Lithuania,Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,"1,711,182,492","3,377,166,822","2,292,864,016","1,840,050,928","1,314,405,502","1,120,967,250","1,354,952,250","1,619,024,750","1,762,765,750","1,659,763,750","1,923,205,552","2,102,362,095","2,312,372,271","3,116,382,748","4,094,241,512","4,750,658,087","5,282,496,797","6,260,396,615","7,450,151,141","5,611,986,688","6,221,610,948","7,948,184,273"
Lithuania,Construction (ISIC F),,,,,,,,,,,,,,,,,,,,,"959,814,636","482,253,041","284,464,298","329,818,454","413,897,632","424,186,000","512,395,500","669,383,500","820,023,500","730,869,500","611,298,815","645,701,319","799,254,307","1,164,817,383","1,478,232,823","1,833,314,132","2,562,869,927","3,962,971,503","4,777,662,145","2,208,821,809","1,936,444,558","2,519,516,344"
Lithuania,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,"884,505,445","674,518,850","778,884,861","973,098,974","1,072,564,035","1,045,579,750","1,307,776,250","1,562,455,500","1,743,410,500","1,653,261,000","1,849,204,651","2,050,414,034","2,440,156,456","3,193,107,930","3,923,795,135","4,463,631,438","5,010,167,141","6,418,235,817","7,985,984,748","6,329,400,572","6,270,730,528","7,649,842,409"
Lithuania,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,"778,592,156","761,333,260","709,458,648","644,822,509","594,373,991","523,726,750","719,916,500","882,646,500","1,011,098,750","1,093,487,500","1,343,812,491","1,449,707,087","1,790,086,893","2,397,110,661","2,788,443,770","3,202,349,021","3,717,808,332","4,812,348,221","5,443,493,737","4,880,621,301","5,168,608,646","5,737,354,399"
Lithuania,Other Activities (ISIC J-P),,,,,,,,,,,,,,,,,,,,,"3,151,554,037","1,959,982,682","2,027,621,553","1,532,134,610","1,704,157,090","1,897,630,000","2,363,185,500","2,752,619,000","3,187,976,250","3,315,910,000","3,351,724,102","3,462,549,954","4,010,374,850","5,110,564,281","6,173,083,854","7,098,618,674","8,371,358,692","10,974,631,961","13,698,003,246","11,886,411,750","10,643,344,673","11,719,887,550"
